Model,Accuracy,Time_seconds
RandomForest,0.7337662337662337,16.18103003501892
LogisticReg,0.7532467532467533,0.9188747406005859
DecisionTree,0.7077922077922078,1.0226709842681885
SVM,0.7727272727272727,1.283555030822754
KNN,0.6948051948051948,1.014615774154663
