Model,Accuracy,Time_seconds
RandomForest,0.8260869565217391,29.207064151763916
LogisticReg,0.8532608695652174,15.254540205001831
DecisionTree,0.842391304347826,14.493048191070557
SVM,0.8586956521739131,15.961723804473877
KNN,0.8532608695652174,15.687798023223877
