Model,Accuracy,Time_seconds
RandomForest,0.8260869565217391,13.839914083480835
LogisticReg,0.8641304347826086,5.879375219345093
DecisionTree,0.7989130434782609,1.416334867477417
SVM,0.8641304347826086,2.0969510078430176
KNN,0.8804347826086957,1.9366018772125244
