Model,Accuracy,Time_seconds
RandomForest,0.7662337662337663,20.97120189666748
LogisticReg,0.7532467532467533,11.285230159759521
DecisionTree,0.7077922077922078,10.71110987663269
SVM,0.7207792207792207,11.105875968933105
KNN,0.6948051948051948,7.729805946350098
