Model,Accuracy,Time_seconds
RandomForest,0.7532467532467533,12.63951301574707
LogisticReg,0.7532467532467533,0.8086071014404297
DecisionTree,0.7077922077922078,0.8970849514007568
SVM,0.7207792207792207,1.3903679847717285
KNN,0.6948051948051948,0.9618422985076904
