Model,Accuracy,Time_seconds
RandomForest,1.0,19.78103280067444
LogisticReg,1.0,9.848599672317505
DecisionTree,1.0,10.192883014678955
SVM,0.9666666666666667,11.418056964874268
KNN,1.0,11.501760959625244
