Model,Accuracy,Time_seconds
RandomForest,0.956140350877193,13.25190281867981
LogisticReg,0.9736842105263158,3.957876205444336
DecisionTree,0.9210526315789473,1.553192138671875
SVM,0.9824561403508771,1.2670269012451172
KNN,0.9473684210526315,1.3169829845428467
